,order_id,customer_id,customer_city,customer_state,product_category_name_english,product_id
110743,90b3ce1268706ec7923743d5867f26a1,b77a36877fb9b74ab4dec5f4e939419a,sao paulo,SP,computers,4e11734666acc305a4649de43f0bd181
110744,90b3ce1268706ec7923743d5867f26a1,b77a36877fb9b74ab4dec5f4e939419a,sao paulo,SP,computers,4e11734666acc305a4649de43f0bd181
110745,a81957953164f65e49dd6af3972b9db5,607cac3b738f3e37909b517901df2e85,rio de janeiro,RJ,computers,4e11734666acc305a4649de43f0bd181
110746,ca47b8674b4881264380ff336ae5c195,9a91fb951e7fd3f4adf713cff82acf3d,embu das artes,SP,computers,4e11734666acc305a4649de43f0bd181
110747,24536ae68dcaea969641d76fc4cc5e4a,6db251bad58edca6d53d44638936741a,guarulhos,SP,computers,6e263657e75994ff623356f9cff692db
110748,24536ae68dcaea969641d76fc4cc5e4a,6db251bad58edca6d53d44638936741a,guarulhos,SP,computers,6e263657e75994ff623356f9cff692db
110749,24536ae68dcaea969641d76fc4cc5e4a,6db251bad58edca6d53d44638936741a,guarulhos,SP,computers,6e263657e75994ff623356f9cff692db
110750,6d9da1dcc8d05c588e4ea617d0fe9465,ce9167d363251ec55e167d15816ea22e,sao bernardo do campo,SP,computers,6e263657e75994ff623356f9cff692db
110751,f296152f7123f2d4455e82df8835f5a2,194e5864217a3571944250937dec0a41,serra,ES,computers,6e263657e75994ff623356f9cff692db
110752,397cda88cf14fa47dd00f8ce20346f25,b47024b93a109910a33dc796ea7593f9,sao paulo,SP,computers,194e74feac1f84a8ee5a517d4b3e107a
110753,607911c4ac62f9038b4ec434673e486e,7cec2ad3ecf1b10ce543161225a13a97,brasilia,DF,computers,194e74feac1f84a8ee5a517d4b3e107a
110754,607911c4ac62f9038b4ec434673e486e,7cec2ad3ecf1b10ce543161225a13a97,brasilia,DF,computers,194e74feac1f84a8ee5a517d4b3e107a
110755,977649a07fb7be354cc39d9a79ee83e1,d7d1465f1de475b3d507ab913951fb3c,teresina,PI,computers,194e74feac1f84a8ee5a517d4b3e107a
110756,e96945cd2dc4e28e0089daf1c02476db,a5f95b21855ece6f75ed48e39bdba34c,quixada,CE,computers,194e74feac1f84a8ee5a517d4b3e107a
110757,3bd820484fb08cbd09f9d3f378fae1a4,6260e99309fefdfaef12d0ef8fe82e77,paulo afonso,BA,computers,b008888e5e01a5c9da36306228e900d1
110758,561cdd2accb4b96049e2f85972d8bffe,6ed3ba51865085a8de8bb730cefc8a32,paulo afonso,BA,computers,b008888e5e01a5c9da36306228e900d1
110759,e130d3f737127ae52681b9338aea9b64,b9da524b08224eaff1bf76ef4d4299ac,piraju,SP,computers,b008888e5e01a5c9da36306228e900d1
110760,e130d3f737127ae52681b9338aea9b64,b9da524b08224eaff1bf76ef4d4299ac,piraju,SP,computers,b008888e5e01a5c9da36306228e900d1
110761,e130d3f737127ae52681b9338aea9b64,b9da524b08224eaff1bf76ef4d4299ac,piraju,SP,computers,b008888e5e01a5c9da36306228e900d1
110762,9af38cf8cc5906174070c0c591e630a5,078770bdd7ae21c5766a84d4cc70d135,lencois paulista,SP,computers,2fde77c0db49f38e0c0b2065f984f452
110763,ca6e9fb5f1a78410c6e1a89640efa8f6,4d77bdf492f3c64a182a33b91618abae,sao paulo,SP,computers,e4d6002d3e034177ea1f31aa222cc722
110764,ef442e129f56ec1234a402fc824686df,8c026df875ce27008c74eb034ce7020d,piracicaba,SP,computers,e4d6002d3e034177ea1f31aa222cc722
110765,cf76d482b013f8af6dc046a3001c1c4f,04eafb40a16989307464f27f1fed8907,balneario picarras,SC,computers,437c27398475365e3103e091ce518c6f
110766,1b0bc119ea5ac37e73e2275afc7904ee,75e945badd2a39af63ee8c8b05af8fb3,sao paulo,SP,computers,e56f102e763165e7e32d0f9955f8ee4a
110767,75adb6f5207887f03b547194819216fa,4d5e97a1930e2147547bbbf81715ceb7,rio de janeiro,RJ,computers,65f37bbbadf973d2660dc911af121406
110768,b5b103fe531168050d785d5b8de74174,c3ab6358d2556844d38ed5dbab0b41ce,quarai,RS,computers,1fa728d99803c8849b5c95cfeaf9b60c
110769,0af28d87520565eb3b57c9b2abe1a2cc,0a209a88c2e3dc2981c79ad85c558059,curitiba,PR,computers,34f99d82cfc355d08d8db780d14aa002
110770,3a4b013e014723cc38c9faa8ffdc6387,e7c905bf4bb13543e8df947af4f3d9e9,presidente prudente,SP,computers,34f99d82cfc355d08d8db780d14aa002
110771,d9956b0805e324db3f2a546ef216c10b,10a86619816f9d2afce3f45b04aabc71,angra dos reis,RJ,computers,34f99d82cfc355d08d8db780d14aa002
110772,8dbc85d1447242f3b127dda390d56e19,3d979689f636322c62418b6346b1c6d2,joao pessoa,PB,computers,259037a6a41845e455183f89c5035f18
110773,df85c824523500d4066a0dbdb5d95bed,39d6658037b1b5a07d0a24d423f0bd19,brasilia,DF,computers,5e954c4ed342c50436d25d5f50a34919
110774,fefacc66af859508bf1a7934eab1e97f,f48d464a0baaea338cb25f816991ab1f,vitoria,ES,computers,69c590f7ffc7bf8db97190b6cb6ed62e
