,size_mb,price,rating_count_tot,user_rating,prime_genre,sup_devices.num,lang.num,free_vs_paid,min_profit
5793,108.33,0.0,0,0.0,Social Networking,37,1,free,0.0
5794,92.62,0.0,134,4.5,Games,38,2,free,0.0
5795,11.05,0.99,287,3.5,Entertainment,38,1,paid,284.13
5796,51.66,0.0,53,4.5,Games,37,1,free,0.0
5797,63.64,0.0,0,0.0,Games,38,2,free,0.0
5798,73.6,0.99,126,5.0,Games,40,1,paid,124.74
5799,23.53,1.99,450,4.0,Entertainment,37,26,paid,895.5
5800,50.89,2.99,1,4.0,Sports,40,1,paid,2.99
5801,160.04,0.0,820,4.5,Games,38,16,free,0.0
5802,199.35,0.0,147,4.5,Games,37,18,free,0.0
5803,156.54,0.0,294,2.5,Games,37,1,free,0.0
5804,139.76,0.0,1193,4.5,Games,37,9,free,0.0
5805,90.99,0.0,109,4.0,Games,38,2,free,0.0
5806,234.11,0.0,2998,4.5,Games,37,1,free,0.0
5807,241.98,0.0,69,4.5,Games,37,1,free,0.0
5808,67.68,0.0,422,4.0,Games,40,1,free,0.0
5809,65.26,1.99,9,2.0,Games,38,1,paid,17.91
5810,298.16,0.0,1260,4.0,Games,37,11,free,0.0
5811,70.45,0.0,180,3.0,Games,40,1,free,0.0
5812,390.99,2.99,95,4.0,Entertainment,37,1,paid,284.05
5813,116.9,0.0,6557,4.5,Games,38,6,free,0.0
5814,85.45,4.99,145,4.5,Games,37,16,paid,723.5500000000001
5815,175.96,0.0,160,4.5,Games,38,6,free,0.0
5816,86.84,1.99,19,3.0,Entertainment,43,1,paid,37.81
5817,257.52,0.0,2152,4.5,Games,37,1,free,0.0
5818,59.04,0.0,0,0.0,Games,37,1,free,0.0
5819,124.81,0.0,0,0.0,Games,38,1,free,0.0
5820,69.01,0.0,21,4.0,Games,40,2,free,0.0
5821,57.68,0.0,115,4.5,Games,37,1,free,0.0
5822,37.45,0.99,27,1.5,Entertainment,37,1,paid,26.73
5823,17.52,0.99,1,5.0,Social Networking,37,1,paid,0.99
5824,345.75,0.0,0,0.0,Games,38,1,free,0.0
5825,169.46,0.0,1,1.0,Games,38,1,free,0.0
5826,61.72,1.99,69,1.5,Games,40,1,paid,137.31
5827,43.66,0.99,14,3.0,Photo & Video,37,2,paid,13.86
5828,77.14,0.0,343,4.0,Games,38,1,free,0.0
5829,222.37,5.99,85,5.0,Education,24,1,paid,509.15000000000003
5830,89.11,4.99,40,4.5,Music,24,1,paid,199.60000000000002
5831,16.43,0.0,326,3.5,Games,37,1,free,0.0
5832,719.39,0.99,157,3.5,Games,37,1,paid,155.43
5833,42.22,0.0,0,0.0,Entertainment,37,1,free,0.0
5834,40.04,0.99,53,4.5,Games,38,1,paid,52.47
5835,336.35,0.0,0,0.0,Games,37,1,free,0.0
5836,135.06,0.0,5112,4.5,Games,40,1,free,0.0
5837,53.89,0.0,0,0.0,Games,40,1,free,0.0
5838,922.35,6.99,58,4.0,Games,37,4,paid,405.42
5839,57.31,0.0,2731,4.5,Games,37,1,free,0.0
5840,883.99,6.99,45,3.5,Games,24,3,paid,314.55
5841,1079.43,6.99,68,3.5,Games,24,3,paid,475.32
5842,1175.93,6.99,38,3.5,Games,24,3,paid,265.62
5843,28.06,0.0,0,0.0,Finance,38,2,free,0.0
5844,197.78,0.0,29,5.0,Games,38,1,free,0.0
5845,195.49,0.0,243,4.5,Games,40,27,free,0.0
5846,227.53,0.0,517,4.5,Games,38,9,free,0.0
5847,426.07,0.0,2190,4.5,Games,37,12,free,0.0
5848,28.8,0.0,0,0.0,Games,38,2,free,0.0
5849,359.54,1.99,34,4.0,Entertainment,37,14,paid,67.66
5850,325.8,0.0,173,4.5,Games,38,1,free,0.0
5851,48.43,0.0,0,0.0,Social Networking,38,1,free,0.0
5852,85.39,6.99,272,4.5,Games,38,1,paid,1901.28
5853,172.31,0.0,10693,4.5,Games,37,1,free,0.0
5854,19.21,1.99,182,4.0,Games,37,18,paid,362.18
5855,87.83,0.0,0,0.0,Games,37,5,free,0.0
5856,64.78,0.0,2865,5.0,Games,40,14,free,0.0
5857,12.73,1.99,220,3.5,Games,38,1,paid,437.8
5858,46.92,2.99,2,3.0,Games,38,9,paid,5.98
5859,27.62,0.0,0,0.0,Finance,37,1,free,0.0
5860,27.43,0.0,135,4.0,Music,37,1,free,0.0
5861,15.56,1.99,58,2.0,Entertainment,37,1,paid,115.42
5862,194.87,0.99,26,3.5,Education,37,1,paid,25.74
5863,70.53,1.99,95,3.0,Entertainment,37,1,paid,189.05
5864,80.63,0.0,56,4.0,Photo & Video,37,24,free,0.0
5865,325.64,1.99,46,4.0,Games,40,1,paid,91.54
5866,822.45,6.99,58,4.5,Games,37,5,paid,405.42
5867,62.84,0.0,6523,4.5,Games,37,1,free,0.0
5868,549.7,0.0,0,0.0,Games,38,1,free,0.0
5869,191.02,0.0,140,3.0,Games,37,1,free,0.0
5870,215.4,0.0,349,4.0,Games,38,1,free,0.0
5871,961.88,6.99,67,4.0,Games,37,5,paid,468.33000000000004
5872,106.75,1.99,31,4.5,Games,38,1,paid,61.69
5873,30.82,0.0,708,3.0,Entertainment,37,1,free,0.0
5874,34.44,0.0,457,3.0,Food & Drink,37,1,free,0.0
5875,1291.88,6.99,82,4.5,Games,38,5,paid,573.1800000000001
5876,49.08,0.0,164,4.0,Shopping,37,2,free,0.0
5877,301.12,0.0,0,0.0,Games,40,2,free,0.0
5878,167.7,0.99,7,3.0,Games,43,3,paid,6.93
5879,15.45,0.0,0,0.0,Entertainment,37,1,free,0.0
5880,354.1,0.0,10,3.0,Games,38,1,free,0.0
5881,77.91,0.0,1433,4.5,Games,38,16,free,0.0
5882,217.85,1.99,24,2.0,Games,37,1,paid,47.76
5883,224.64,2.99,22,4.0,Games,40,11,paid,65.78
5884,33.56,0.0,9034,4.5,Games,40,16,free,0.0
5885,1409.56,1.99,36,4.5,Games,38,11,paid,71.64
5886,122.13,0.0,0,0.0,Games,38,1,free,0.0
5887,19.21,1.99,17,3.5,Travel,37,1,paid,33.83
5888,78.5,0.0,5,5.0,Games,38,1,free,0.0
5889,239.04,0.0,220,4.5,Games,38,1,free,0.0
5890,114.42,0.0,0,0.0,Health & Fitness,37,2,free,0.0
5891,105.02,0.0,7,4.0,Games,40,1,free,0.0
5892,95.7,2.99,286,5.0,Games,40,1,paid,855.1400000000001
5893,158.56,0.0,111,4.0,Games,38,6,free,0.0
5894,768.63,5.99,1,5.0,Book,37,1,paid,5.99
5895,235.74,0.0,1000,4.5,Games,37,7,free,0.0
5896,29.04,0.0,254,3.0,News,37,1,free,0.0
5897,30.16,0.0,0,0.0,Finance,38,2,free,0.0
5898,255.27,0.99,0,0.0,Games,43,1,paid,0.0
5899,88.3,0.0,0,0.0,Games,40,1,free,0.0
5900,565.87,0.0,104,4.0,Games,37,1,free,0.0
5901,257.88,0.0,422,2.5,Games,37,2,free,0.0
5902,169.18,2.99,46,4.5,Education,38,1,paid,137.54000000000002
5903,321.24,0.0,333,4.0,Games,38,11,free,0.0
5904,27.66,1.99,44,3.5,Lifestyle,37,1,paid,87.56
5905,28.63,1.99,148,4.5,Entertainment,37,1,paid,294.52
5906,32.6,0.0,0,0.0,Games,37,1,free,0.0
5907,49.92,2.99,15,4.0,Games,38,9,paid,44.85
5908,26.29,1.99,54,4.5,Games,43,1,paid,107.46
5909,204.55,0.0,1102,4.0,Games,37,1,free,0.0
5910,289.85,2.99,60,4.5,Entertainment,38,1,paid,179.4
5911,125.0,0.0,1,4.0,Games,38,1,free,0.0
5912,180.72,0.0,2432,4.0,Games,37,1,free,0.0
5913,117.63,0.0,67,4.5,Games,38,31,free,0.0
5914,26.01,0.0,53,3.0,Games,38,1,free,0.0
5915,270.78,0.0,1621,4.0,Games,37,1,free,0.0
5916,12.99,0.99,40,3.5,Utilities,37,1,paid,39.6
5917,181.29,2.99,18,3.0,Games,37,3,paid,53.82000000000001
5918,144.45,0.99,7,4.5,Games,38,1,paid,6.93
5919,48.69,0.0,97,3.0,Entertainment,37,1,free,0.0
5920,287.32,0.0,1896,4.5,Games,37,15,free,0.0
5921,9.67,1.99,220,4.5,Entertainment,37,1,paid,437.8
5922,17.57,0.0,0,0.0,Food & Drink,37,2,free,0.0
5923,29.58,1.99,48,2.5,Photo & Video,37,1,paid,95.52
5924,168.15,2.99,15,4.5,Education,38,18,paid,44.85
5925,179.11,0.0,22,4.5,Games,37,1,free,0.0
5926,198.84,0.99,0,0.0,Games,40,1,paid,0.0
5927,7.09,0.0,0,0.0,Book,40,1,free,0.0
5928,433.33,0.0,411,4.5,Games,37,10,free,0.0
5929,19.58,2.99,88,4.5,Weather,37,2,paid,263.12
5930,24.69,2.99,62,3.0,Social Networking,37,1,paid,185.38000000000002
5931,72.54,0.0,13870,4.5,Games,38,1,free,0.0
5932,8.58,1.99,21,4.5,Entertainment,37,1,paid,41.79
5933,84.06,4.99,54,3.5,Productivity,37,8,paid,269.46000000000004
5934,177.3,0.99,0,0.0,Games,38,1,paid,0.0
5935,83.73,4.99,0,0.0,Games,37,1,paid,0.0
5936,1.81,2.99,8,4.0,Music,37,1,paid,23.92
5937,139.23,0.0,45,4.5,Games,38,1,free,0.0
5938,102.72,0.0,41,3.5,Games,40,1,free,0.0
5939,26.71,0.0,0,0.0,Business,37,4,free,0.0
5940,26.96,0.0,0,0.0,Entertainment,40,2,free,0.0
5941,54.41,0.0,0,0.0,Games,40,1,free,0.0
5942,204.13,0.0,153,4.0,Games,38,1,free,0.0
5943,570.41,0.0,1283,4.5,Entertainment,38,10,free,0.0
5944,385.45,3.99,7,3.0,Games,40,1,paid,27.93
5945,40.41,0.0,363,4.0,Games,37,1,free,0.0
5946,298.44,0.0,0,0.0,Games,40,3,free,0.0
5947,37.82,0.0,50,3.0,Utilities,37,1,free,0.0
5948,460.27,1.99,80,3.0,Games,25,1,paid,159.2
5949,13.96,0.0,0,0.0,Games,38,2,free,0.0
5950,46.96,0.0,55,5.0,Games,40,2,free,0.0
5951,93.35,0.99,587,4.5,Games,37,1,paid,581.13
5952,395.23,2.99,123,4.0,Entertainment,37,1,paid,367.77000000000004
5953,55.92,0.0,605,4.5,Games,37,1,free,0.0
5954,141.26,0.0,339,4.0,Games,37,9,free,0.0
5955,300.74,0.0,6686,4.5,Games,37,1,free,0.0
5956,60.79,0.0,41,4.0,Games,37,1,free,0.0
5957,46.15,0.0,0,0.0,Games,38,16,free,0.0
5958,14.78,0.0,0,0.0,Entertainment,37,1,free,0.0
5959,79.33,0.0,49635,4.5,Games,37,1,free,0.0
5960,69.7,0.0,0,0.0,Shopping,37,18,free,0.0
5961,186.83,0.0,45227,4.0,Games,38,10,free,0.0
5962,587.12,4.99,1709,4.5,Games,38,1,paid,8527.91
5963,193.35,0.0,473,4.0,Games,38,1,free,0.0
5964,761.95,5.99,1,5.0,Book,37,1,paid,5.99
5965,737.09,5.99,0,0.0,Book,37,1,paid,0.0
5966,734.57,5.99,0,0.0,Book,37,1,paid,0.0
5967,761.31,5.99,7,4.5,Book,37,1,paid,41.93
5968,235.0,0.0,450,4.5,Games,37,1,free,0.0
5969,171.76,0.0,2748,4.0,Games,40,1,free,0.0
5970,1208.5,6.99,66,3.0,Games,37,5,paid,461.34000000000003
5971,1227.91,0.0,3207,4.0,Games,37,1,free,0.0
5972,2129.9,6.99,69,4.0,Games,24,4,paid,482.31
5973,74.54,0.0,22,4.0,Games,38,1,free,0.0
5974,95.72,0.0,38,4.0,Entertainment,38,1,free,0.0
5975,121.78,2.99,656,4.5,Entertainment,37,14,paid,1961.44
5976,120.65,0.0,39,4.5,Games,40,1,free,0.0
5977,73.36,0.0,14,4.5,Weather,37,1,free,0.0
5978,114.21,0.0,456,4.0,Games,40,1,free,0.0
5979,129.21,0.0,29,4.0,Games,40,1,free,0.0
5980,65.49,0.0,136,4.5,Games,40,11,free,0.0
5981,23.66,0.0,730,4.5,Entertainment,37,1,free,0.0
5982,109.7,0.0,233,3.5,Games,40,1,free,0.0
5983,346.26,0.0,0,0.0,Games,40,1,free,0.0
5984,15.44,0.99,0,0.0,Book,38,1,paid,0.0
5985,87.95,0.0,0,0.0,News,37,1,free,0.0
5986,167.79,0.0,0,0.0,Games,40,1,free,0.0
5987,121.36,0.0,0,0.0,Games,37,2,free,0.0
5988,444.43,0.0,1,5.0,Games,40,1,free,0.0
5989,3839.46,9.99,373,4.5,Games,16,6,paid,3726.27
5990,64.14,0.0,0,0.0,Games,37,1,free,0.0
5991,17.74,0.0,0,0.0,Games,37,1,free,0.0
5992,127.68,0.0,0,0.0,Games,40,1,free,0.0
5993,131.7,0.0,267,4.0,Games,37,2,free,0.0
5994,86.3,0.0,1296,5.0,Games,37,2,free,0.0
5995,21.27,1.99,0,0.0,Games,38,1,paid,0.0
5996,79.94,0.0,5,4.5,Games,38,2,free,0.0
5997,68.93,0.0,1,1.0,Games,38,1,free,0.0
5998,418.41,1.99,59,4.5,Games,40,1,paid,117.41
5999,200.94,0.0,110,4.5,Education,38,1,free,0.0
6000,3167.23,9.99,168,4.0,Games,37,7,paid,1678.32
6001,47.06,0.0,213,4.5,Games,40,1,free,0.0
6002,68.78,0.0,0,0.0,Games,38,1,free,0.0
6003,122.29,0.0,225,4.5,Games,38,14,free,0.0
6004,55.24,0.99,145,4.5,Games,38,1,paid,143.55
6005,21.59,2.99,776,4.5,Productivity,37,7,paid,2320.2400000000002
6006,173.61,0.99,43,4.5,Games,38,1,paid,42.57
6007,19.28,1.99,292,4.0,Entertainment,38,1,paid,581.08
6008,849.27,6.99,45,4.0,Games,37,4,paid,314.55
6009,113.28,0.0,18,3.5,Games,38,1,free,0.0
6010,39.04,0.0,68,3.0,Games,38,1,free,0.0
6011,150.56,0.0,43,3.5,Games,37,23,free,0.0
6012,421.52,0.99,0,0.0,Games,40,1,paid,0.0
6013,29.99,0.0,200,4.5,Games,38,1,free,0.0
6014,72.21,0.0,0,0.0,Games,38,5,free,0.0
6015,113.2,0.0,5003,4.0,Games,40,12,free,0.0
6016,81.99,0.0,5,3.5,Games,38,1,free,0.0
6017,3715.62,9.99,206,4.5,Games,37,10,paid,2057.94
6018,292.91,2.99,64,5.0,Book,37,3,paid,191.36
6019,1465.58,6.99,153,4.5,Games,37,5,paid,1069.47
6020,32.8,4.99,92,4.5,Games,38,1,paid,459.08000000000004
6021,29.18,0.0,1360,3.5,Games,40,1,free,0.0
6022,9.29,1.99,45,4.0,Entertainment,37,1,paid,89.55
6023,574.17,6.99,72,4.5,Games,37,5,paid,503.28000000000003
6024,33.82,0.0,336,4.5,Entertainment,37,1,free,0.0
6025,21.39,14.99,6,3.5,Productivity,16,16,paid,89.94
6026,101.78,0.0,0,0.0,Games,37,31,free,0.0
6027,140.15,0.0,1765,4.5,Games,37,10,free,0.0
6028,11.28,0.0,9,3.5,Entertainment,40,31,free,0.0
6029,244.09,0.0,0,0.0,Games,40,1,free,0.0
6030,150.31,0.0,6116,4.5,Games,38,1,free,0.0
6031,212.57,0.0,2285,4.0,Games,37,1,free,0.0
6032,479.92,3.99,95,3.5,Games,37,1,paid,379.05
6033,16.03,4.99,166,1.5,Lifestyle,37,9,paid,828.34
6034,46.54,0.0,1131,4.5,Education,37,1,free,0.0
6035,31.76,0.0,155,4.5,Games,38,1,free,0.0
6036,263.82,3.99,104,4.0,Education,37,1,paid,414.96000000000004
6037,1565.95,6.99,69,3.5,Games,24,4,paid,482.31
6038,138.32,0.0,0,0.0,Games,38,1,free,0.0
6039,85.09,0.99,10,2.0,Games,40,1,paid,9.9
6040,66.9,0.0,1015,4.5,Games,40,1,free,0.0
6041,51.2,0.0,32,4.0,Games,38,13,free,0.0
6042,87.38,0.0,1744,4.5,Games,40,11,free,0.0
6043,73.22,0.99,151,4.0,Games,37,1,paid,149.49
6044,28.58,0.0,134,3.0,Lifestyle,37,1,free,0.0
6045,36.01,0.0,329,4.0,Entertainment,38,5,free,0.0
6046,10.05,0.0,13443,4.5,Music,37,1,free,0.0
6047,666.71,0.0,1815,4.0,Games,37,1,free,0.0
6048,23.05,0.0,10,3.5,Games,40,1,free,0.0
6049,19.89,0.99,308,4.5,Games,43,12,paid,304.92
6050,46.98,6.99,29,4.5,Food & Drink,37,2,paid,202.71
6051,950.94,6.99,39,4.0,Games,37,5,paid,272.61
6052,52.26,0.0,1495,4.0,Games,38,1,free,0.0
6053,110.35,0.99,318,4.0,Reference,38,1,paid,314.82
6054,65.98,0.99,0,0.0,Games,37,2,paid,0.0
6055,50.94,1.99,147,3.5,Photo & Video,37,21,paid,292.53
6056,79.34,0.0,0,0.0,Games,40,1,free,0.0
6057,165.65,0.0,33,4.5,Games,37,1,free,0.0
6058,17.95,2.99,19,5.0,Games,37,1,paid,56.81
6059,16.82,3.99,12,3.5,Medical,37,4,paid,47.88
6060,24.24,0.0,1,3.0,Entertainment,37,1,free,0.0
6061,56.97,1.99,857,4.0,Utilities,37,1,paid,1705.43
6062,83.78,0.0,2,5.0,Games,40,1,free,0.0
6063,151.65,4.99,11,4.5,Education,37,1,paid,54.89
6064,109.87,2.99,0,0.0,Food & Drink,40,16,paid,0.0
6065,25.77,1.99,346,4.0,Reference,38,1,paid,688.54
6066,68.78,0.0,5833,4.5,Games,38,1,free,0.0
6067,58.17,0.99,78,3.0,Entertainment,37,1,paid,77.22
6068,74.51,0.0,3213,2.5,Lifestyle,38,1,free,0.0
6069,23.69,1.99,200,4.0,Entertainment,38,1,paid,398.0
6070,35.33,0.0,0,0.0,Games,37,2,free,0.0
6071,46.19,0.0,0,0.0,Education,37,2,free,0.0
6072,330.21,2.99,141,4.0,Entertainment,37,1,paid,421.59000000000003
6073,47.76,0.0,0,0.0,Social Networking,38,1,free,0.0
6074,182.52,0.0,668,4.0,Games,37,1,free,0.0
6075,239.94,0.0,135,4.5,Games,38,12,free,0.0
6076,20.19,1.99,4,5.0,Games,38,10,paid,7.96
6077,35.35,0.0,49,5.0,Education,37,10,free,0.0
6078,10.62,1.99,296,4.0,Entertainment,38,1,paid,589.04
6079,61.3,0.0,5114,4.5,Games,37,1,free,0.0
6080,118.94,0.0,954,4.0,Entertainment,37,1,free,0.0
6081,168.11,0.0,82,4.0,Games,40,8,free,0.0
6082,10.22,7.99,43,4.0,Productivity,25,1,paid,343.57
6083,105.28,0.0,32,4.0,Games,38,11,free,0.0
6084,223.61,0.0,161,4.0,Education,37,12,free,0.0
6085,146.2,0.0,30,5.0,Games,38,1,free,0.0
6086,301.0,1.99,839,3.5,Games,37,11,paid,1669.61
6087,129.21,2.99,9,2.0,Games,40,1,paid,26.910000000000004
6088,126.47,0.99,69,3.0,Games,43,1,paid,68.31
6089,17.59,1.99,80,3.5,Utilities,38,1,paid,159.2
6090,208.77,2.99,24,4.5,Education,38,1,paid,71.76
6091,11.87,1.99,159,4.0,Entertainment,38,1,paid,316.41
6092,318.94,0.0,0,0.0,Games,40,1,free,0.0
6093,25.88,0.99,0,0.0,Lifestyle,37,2,paid,0.0
6094,84.93,0.0,6658,4.0,Lifestyle,37,7,free,0.0
6095,281.21,2.99,21,4.5,Book,40,6,paid,62.790000000000006
6096,317.92,0.0,249,4.5,Games,38,8,free,0.0
6097,23.16,0.0,5060,3.5,Social Networking,24,1,free,0.0
6098,22.44,0.99,0,0.0,Navigation,37,1,paid,0.0
6099,258.56,0.0,1132,4.0,Games,37,22,free,0.0
6100,9.34,0.0,0,0.0,Games,40,2,free,0.0
6101,252.14,0.0,0,0.0,Games,37,1,free,0.0
6102,31.19,0.0,0,0.0,Finance,38,1,free,0.0
6103,2.45,0.0,13,3.5,Music,37,2,free,0.0
6104,59.31,2.99,75,4.5,Games,24,1,paid,224.25000000000003
6105,405.15,5.99,1794,4.0,Games,38,5,paid,10746.06
6106,85.6,0.0,360,4.0,Games,40,1,free,0.0
6107,185.62,0.0,22,2.0,Entertainment,40,1,free,0.0
6108,54.12,0.0,0,0.0,Games,40,2,free,0.0
6109,176.79,4.99,0,0.0,Games,38,1,paid,0.0
6110,63.55,0.0,0,0.0,Finance,38,2,free,0.0
6111,65.61,0.99,6,3.0,Games,38,1,paid,5.9399999999999995
6112,45.92,0.0,0,0.0,Games,37,42,free,0.0
6113,11.22,1.99,14,2.0,Games,38,1,paid,27.86
6114,5.57,0.0,110,2.5,Entertainment,37,1,free,0.0
6115,122.72,2.99,3017,4.5,Games,37,11,paid,9020.83
6116,28.32,1.99,25,4.5,Games,37,1,paid,49.75
6117,2650.69,4.99,255,5.0,Games,37,5,paid,1272.45
6118,63.34,1.99,888,4.5,Utilities,37,1,paid,1767.12
6119,126.77,0.0,343,4.5,Entertainment,37,1,free,0.0
6120,22.61,0.0,12,3.5,Games,40,1,free,0.0
6121,143.78,7.99,0,0.0,Games,37,2,paid,0.0
6122,162.71,0.0,0,0.0,Social Networking,37,2,free,0.0
6123,26.59,7.99,881,3.5,Business,37,1,paid,7039.1900000000005
6124,43.76,0.0,0,0.0,Games,40,2,free,0.0
6125,19.25,0.99,7,3.0,Entertainment,37,1,paid,6.93
6126,106.8,4.99,11,2.0,Games,40,1,paid,54.89
6127,60.19,3.99,51,4.0,Games,38,1,paid,203.49
6128,44.21,1.99,30,3.5,Games,40,1,paid,59.7
6129,58.31,0.0,5768,4.5,Entertainment,38,1,free,0.0
6130,53.38,0.0,627,4.5,Games,37,10,free,0.0
6131,5.3,0.0,352,4.0,Photo & Video,38,1,free,0.0
6132,292.69,0.0,166,4.5,Games,38,1,free,0.0
6133,3.24,1.99,0,0.0,Education,37,2,paid,0.0
6134,31.46,0.0,9397,4.0,Games,40,1,free,0.0
6135,78.58,0.99,9,3.5,Games,40,1,paid,8.91
6136,286.49,2.99,1730,4.5,Education,38,18,paid,5172.700000000001
6137,113.01,0.0,136,4.0,Games,38,11,free,0.0
6138,15.24,0.0,0,0.0,Games,40,1,free,0.0
6139,2814.0,7.99,2408,3.0,Games,25,1,paid,19239.920000000002
6140,319.08,1.99,30,4.0,Games,37,12,paid,59.7
6141,24.52,4.99,715,4.5,Lifestyle,37,1,paid,3567.8500000000004
6142,298.93,0.0,0,0.0,Games,38,1,free,0.0
6143,66.11,0.0,0,0.0,Games,40,1,free,0.0
6144,287.82,0.0,1,5.0,Games,38,1,free,0.0
6145,65.81,1.99,202,4.0,Photo & Video,37,11,paid,401.98
6146,239.8,0.0,185,3.5,Games,37,24,free,0.0
6147,407.77,0.0,56,2.5,Games,37,2,free,0.0
6148,27.0,0.0,1,5.0,Games,37,15,free,0.0
6149,36.37,0.0,4702,3.5,Games,37,3,free,0.0
6150,199.17,2.99,127,3.0,Education,38,58,paid,379.73
6151,93.73,2.99,73,5.0,Games,37,1,paid,218.27
6152,19.98,0.99,14,3.0,Reference,37,1,paid,13.86
6153,30.92,1.99,754,4.5,Navigation,37,2,paid,1500.46
6154,155.21,0.0,5141,4.5,Games,37,1,free,0.0
6155,26.03,1.99,413,4.0,Reference,38,1,paid,821.87
6156,161.51,0.0,2732,5.0,Games,40,10,free,0.0
6157,46.54,0.99,0,0.0,Travel,37,1,paid,0.0
6158,36.08,0.0,1,1.0,Games,38,16,free,0.0
6159,94.35,2.99,28,4.0,Education,38,20,paid,83.72
6160,162.47,3.99,31,4.5,Education,40,20,paid,123.69000000000001
6161,386.75,0.0,6754,4.5,Games,37,1,free,0.0
6162,268.71,0.0,966,4.5,Games,37,1,free,0.0
6163,51.07,0.0,0,0.0,Lifestyle,38,2,free,0.0
6164,93.36,0.0,807,4.5,Photo & Video,37,1,free,0.0
6165,50.9,0.0,4513,4.0,Games,40,1,free,0.0
6166,18.24,1.99,268,4.5,Utilities,38,1,paid,533.32
6167,260.01,0.0,89,4.0,Games,37,1,free,0.0
6168,1384.86,6.99,104,4.5,Games,24,4,paid,726.96
6169,1721.62,6.99,79,4.5,Games,24,4,paid,552.21
6170,1090.74,6.99,49,4.5,Games,37,4,paid,342.51
6171,162.91,0.0,1168,5.0,Games,40,10,free,0.0
6172,8.87,0.99,9,3.0,Photo & Video,38,1,paid,8.91
6173,134.77,0.0,691,4.0,Games,37,1,free,0.0
6174,208.54,0.99,0,0.0,Games,43,2,paid,0.0
6175,33.25,0.0,203,4.0,Games,40,1,free,0.0
6176,70.18,0.0,2601,4.0,Games,38,1,free,0.0
6177,12.04,0.0,0,0.0,Games,38,2,free,0.0
6178,15.03,0.0,0,0.0,Games,38,2,free,0.0
6179,12.62,0.0,97,3.0,Entertainment,37,1,free,0.0
6180,100.99,0.0,1,5.0,Games,37,4,free,0.0
6181,99.77,2.99,0,0.0,Education,38,1,paid,0.0
6182,200.41,0.0,10,2.0,Games,37,1,free,0.0
6183,255.05,0.0,2332,4.5,Games,38,11,free,0.0
6184,51.14,0.0,0,0.0,Games,40,1,free,0.0
6185,253.18,0.0,53,4.5,Games,38,1,free,0.0
6186,146.55,4.99,947,4.5,Games,38,10,paid,4725.530000000001
6187,8.81,0.0,0,0.0,Catalogs,38,1,free,0.0
6188,30.55,0.0,24760,4.5,Games,40,31,free,0.0
6189,33.28,0.0,0,0.0,Social Networking,37,1,free,0.0
6190,0.93,0.99,165,2.0,Utilities,37,1,paid,163.35
6191,17.48,0.0,0,0.0,Games,38,2,free,0.0
6192,300.02,2.99,127,4.5,Games,40,1,paid,379.73
6193,1052.94,6.99,80,4.0,Games,37,1,paid,559.2
6194,22.44,0.0,0,0.0,Games,38,2,free,0.0
6195,27.52,0.0,1,1.0,Lifestyle,38,1,free,0.0
6196,141.76,0.0,823,4.0,Games,37,9,free,0.0
6197,277.56,2.99,60,4.0,Games,40,1,paid,179.4
6198,102.4,0.0,683,4.5,Games,38,16,free,0.0
6199,468.21,0.0,424,3.5,Games,37,19,free,0.0
6200,291.33,2.99,2298,4.5,Games,37,1,paid,6871.02
6201,220.21,2.99,11,3.5,Games,37,6,paid,32.89
6202,51.5,2.99,13,4.5,Utilities,37,1,paid,38.870000000000005
6203,67.67,0.0,361,4.5,Games,38,1,free,0.0
6204,147.82,0.0,2471,4.0,Lifestyle,37,1,free,0.0
6205,304.68,0.0,0,0.0,Games,40,1,free,0.0
6206,51.63,0.0,0,0.0,Entertainment,38,2,free,0.0
6207,30.16,0.0,0,0.0,Finance,38,2,free,0.0
6208,30.16,0.0,0,0.0,Finance,38,2,free,0.0
6209,152.35,0.0,639,4.0,Games,38,1,free,0.0
6210,147.54,0.0,391,4.0,Games,37,1,free,0.0
6211,53.74,0.0,0,0.0,Entertainment,37,1,free,0.0
6212,934.56,24.99,73,4.5,Medical,25,7,paid,1824.27
6213,28.89,1.99,311,4.0,Utilities,38,1,paid,618.89
6214,10.57,1.99,536,3.5,Entertainment,38,1,paid,1066.64
6215,72.28,29.99,47,4.5,Music,37,1,paid,1409.53
6216,181.69,1.99,242,4.5,Games,37,1,paid,481.58
6217,50.65,0.0,0,0.0,Games,38,1,free,0.0
6218,264.32,0.0,2881,4.5,Games,38,1,free,0.0
6219,90.82,0.0,163,3.5,Games,37,1,free,0.0
6220,152.9,4.99,35,4.0,Games,37,1,paid,174.65
6221,159.0,0.0,3383,4.5,Games,40,1,free,0.0
6222,156.4,0.0,159323,4.5,Games,37,1,free,0.0
6223,198.8,0.99,599,4.5,Games,37,18,paid,593.01
6224,9.24,1.99,18,4.0,Entertainment,37,1,paid,35.82
6225,92.15,0.0,34,4.0,Utilities,37,3,free,0.0
6226,62.54,4.99,78,4.5,Games,40,16,paid,389.22
6227,64.69,0.0,250,4.5,Games,40,1,free,0.0
6228,143.82,0.0,2861,4.5,Games,38,1,free,0.0
6229,65.43,0.0,0,0.0,Games,38,1,free,0.0
6230,82.58,0.0,145,4.5,Games,40,1,free,0.0
6231,201.86,0.0,1,5.0,Games,40,1,free,0.0
6232,281.09,0.0,4116,4.5,Games,38,1,free,0.0
6233,79.13,0.0,108,4.0,Games,43,1,free,0.0
